ImageID,Moisture,Firmness,pH,TSS,Ethanol,CO2,Formaldehyde,Category
lithchi_fresh (241),80.44002841,2.994349528,4.635123846,17.81905737,0.268004402,257.9455967,0.084109617,Fresh
lithchi_fresh (242),78.90882975,3.23569448,4.983208693,18.69914521,0.331343905,247.7503542,0.099684928,Fresh
lithchi_fresh (243),77.96955406,3.737809969,4.778854413,18.71012646,0.433044709,242.7085709,0.043034317,Fresh
lithchi_fresh (244),81.3444807,3.141219493,4.67363852,17.49249047,0.421666226,282.2288673,0.032029874,Fresh
lithchi_fresh (245),75.77838238,2.060774119,4.7902338,19.76676795,0.446569273,340.8062905,0.09066533,Fresh
lithchi_fresh (246),78.44837573,3.861897391,4.569598351,16.66942813,0.12384693,243.4905864,0.019124213,Fresh
lithchi_fresh (247),75.07947551,3.379053502,4.722021875,18.00143778,0.376820221,273.3357759,0.061542892,Fresh
lithchi_fresh (248),78.28062449,3.353026772,4.813117161,18.76353591,0.155994951,278.1834854,0.040571442,Fresh
lithchi_fresh (249),75.39412293,2.431350305,4.744448916,18.78854322,0.266327427,395.2913059,0.004108236,Fresh
lithchi_fresh (250),75.83172541,3.31777094,4.7008894,18.59455583,0.319435366,390.9332714,0.034728847,Fresh
lithchi_fresh (251),75.82268373,2.787728811,4.996924194,17.10115285,0.261095794,360.0275166,0.026522852,Fresh
lithchi_fresh (252),79.54447211,3.302465954,4.940157381,16.62482627,0.30784467,248.3317842,0.068609115,Fresh
lithchi_fresh (253),80.22231415,2.213186061,4.811702979,18.54376131,0.498610524,213.6074628,0.09487905,Fresh
lithchi_fresh (254),79.08358136,3.315690609,4.784688681,18.39720846,0.154086925,263.3808275,0.026804719,Fresh
lithchi_fresh (255),81.73520784,3.998827452,4.81033024,16.71742404,0.370182418,253.3589099,0.081146594,Fresh
lithchi_fresh (256),77.62409406,2.096424078,4.600656054,18.82055658,0.258400387,301.18516,0.005535982,Fresh
lithchi_fresh (257),76.9999846,3.954348368,4.697568872,17.82068797,0.15320392,355.545582,0.053812101,Fresh
lithchi_fresh (258),81.0801939,2.813815921,4.519729766,18.67104237,0.163494705,371.6645878,0.007055006,Fresh
lithchi_fresh (259),76.56517087,3.741506901,4.737773019,19.34946832,0.479709242,368.9728171,0.093403299,Fresh
lithchi_fresh (260),81.74255778,3.564770968,4.771512292,16.67891371,0.451840599,271.9351122,0.076635128,Fresh
lithchi_fresh (261),75.08508132,3.134032522,4.613874868,16.07657947,0.462816784,337.4468687,0.065794991,Fresh
lithchi_fresh (262),81.78915179,3.476898419,4.982014424,19.11641035,0.49661311,262.5668395,0.082389638,Fresh
lithchi_fresh (263),75.30211938,3.757031123,4.954727305,18.4387897,0.183326156,212.1811086,0.06475198,Fresh
lithchi_fresh (264),81.2380018,2.808280643,4.861071618,18.79855828,0.242175735,340.3130531,0.09689444,Fresh
lithchi_fresh (265),78.69390776,2.654066323,4.766693314,19.3526199,0.367687612,201.9655105,0.071395795,Fresh
lithchi_fresh (266),81.95075357,3.335186771,4.93498458,19.21124374,0.293521016,281.8365175,0.092465861,Fresh
lithchi_fresh (267),75.51657595,3.615691884,4.565326172,19.84368059,0.267355813,265.8758539,0.051713189,Fresh
lithchi_fresh (268),78.87697999,3.52457027,4.895254897,18.14374032,0.2431245,338.6755077,0.011706441,Fresh
lithchi_fresh (269),81.78511775,3.595627298,4.562410407,17.95398253,0.337512253,353.2490946,0.052817772,Fresh
lithchi_fresh (270),78.66168491,2.87116663,4.897105331,17.6075488,0.330237371,260.8189272,0.012687283,Fresh
lithchi_fresh (271),79.40579047,3.635668432,4.637883784,16.61476417,0.164583134,362.3254029,0.059249348,Fresh
lithchi_fresh (272),79.87024082,2.240418111,4.938545291,18.29042893,0.288695935,258.7833521,0.048249306,Fresh
lithchi_fresh (273),78.18178745,3.088978196,4.972021047,17.1080501,0.32138871,289.265272,0.06225754,Fresh
lithchi_fresh (274),79.39290656,2.011517321,4.574397985,19.68523005,0.328114775,345.4037054,0.001004698,Fresh
lithchi_fresh (275),79.09020018,2.64917166,4.731337803,18.33276322,0.184042877,338.5840458,0.019484049,Fresh
lithchi_fresh (276),81.30810607,2.73292307,4.990493689,18.37136072,0.396908557,397.4736945,0.049133043,Fresh
lithchi_fresh (277),75.31812466,2.792345383,4.741703718,17.41969864,0.110079638,245.0322048,0.095050356,Fresh
lithchi_fresh (278),76.96674233,3.390934413,4.931773761,16.20795741,0.241932742,332.4635827,0.038360904,Fresh
lithchi_fresh (279),81.65288039,2.777116203,4.794365761,16.12697506,0.412085059,321.9363817,0.042437203,Fresh
lithchi_fresh (280),81.23184649,2.897387245,4.687664954,17.69334058,0.325557168,383.0196909,0.071469609,Fresh
lithchi_fresh (281),78.18959727,2.475088262,4.642891778,16.33826151,0.204464973,231.2724283,0.060379276,Fresh
lithchi_fresh (282),79.34092818,2.746503583,4.601611546,18.42738782,0.377981248,350.3596327,0.029892615,Fresh
lithchi_fresh (283),76.94166828,2.454539255,4.880899096,19.52389202,0.326956378,313.6537233,0.04108164,Fresh
lithchi_fresh (284),76.31684812,2.146391848,4.693270253,19.53165927,0.418497444,254.933174,0.02176998,Fresh
lithchi_fresh (285),78.24588883,3.206897187,4.755637731,18.63618164,0.394010074,294.8869828,0.096602146,Fresh
lithchi_fresh (286),77.4734656,3.336425597,4.74616274,16.84492733,0.344043169,266.7553194,0.013063438,Fresh
lithchi_fresh (287),79.08559278,3.238980692,4.788639515,19.45198733,0.29527107,315.8626806,0.037183678,Fresh
lithchi_fresh (288),75.54414246,2.926988088,4.932788573,19.54437374,0.15327285,377.8001222,0.002583897,Fresh
lithchi_fresh (289),81.82076365,2.75957156,4.990369672,16.78661434,0.204533207,313.8609969,0.022177949,Fresh
lithchi_fresh (290),81.90347521,3.726667299,4.703792104,18.94970434,0.267639789,326.3444837,0.078047114,Fresh
lithchi_fresh (291),79.887132,3.03816357,4.913759461,17.1460782,0.339719715,303.7495694,0.020117523,Fresh
lithchi_fresh (292),78.75267456,2.958363755,4.882263897,19.21056125,0.305483142,210.2331013,0.00800634,Fresh
lithchi_fresh (293),77.16669331,2.051284132,4.786764476,19.9889516,0.21527381,246.5717114,0.047445318,Fresh
lithchi_fresh (294),80.69656514,2.682495655,4.978023572,16.12010402,0.102585743,298.4003459,0.000996923,Fresh
lithchi_fresh (295),79.79311821,2.760391238,4.600237258,19.58946346,0.298495689,262.0470567,0.008476615,Fresh
lithchi_fresh (296),76.13831858,2.797645562,4.554632105,18.49052213,0.214250395,236.3527196,0.080762587,Fresh
lithchi_fresh (297),81.37649029,3.160344738,4.926980983,19.89353048,0.39384332,300.8265684,0.077147334,Fresh
lithchi_fresh (298),80.7577607,3.067205093,4.719574908,17.86003807,0.109578506,264.5619587,0.091513882,Fresh
lithchi_fresh (299),81.64859939,3.215810186,4.923484427,19.38955172,0.333931125,251.6215286,0.085451544,Fresh
lithchi_fresh (300),80.08003656,3.529766523,4.946545103,16.24957627,0.476589695,292.7970835,0.068317556,Fresh
lithchi_fresh (301),79.29390637,3.625971477,4.531228797,17.3411162,0.169763707,226.6568516,0.005233286,Fresh
lithchi_fresh (302),77.92770125,3.436246152,4.941732381,16.26806615,0.288659796,385.5491466,0.078284862,Fresh
lithchi_fresh (303),81.52909938,3.911047392,4.724159528,19.90137253,0.136568797,373.5404196,0.084551081,Fresh
lithchi_fresh (304),81.06244723,2.036465165,4.755216245,19.26789563,0.350272765,341.5241171,0.079908215,Fresh
lithchi_fresh (305),75.31653069,2.391555971,4.813296256,19.41018968,0.320212672,221.2427655,0.050847904,Fresh
lithchi_fresh (306),75.18456882,2.01512575,4.963191303,19.75186093,0.26294621,355.1754509,0.023290184,Fresh
lithchi_fresh (307),77.63524357,3.294949428,4.509558047,16.34041394,0.308550809,361.5914656,0.084532998,Fresh
lithchi_fresh (308),80.67387332,3.796061098,4.738421734,17.54239037,0.458629863,353.5529235,0.072716281,Fresh
lithchi_fresh (309),81.91093291,2.486964593,4.843861021,16.28413956,0.178517721,222.7931774,0.098076117,Fresh
lithchi_fresh (310),76.05291824,3.85406909,4.861353479,16.84317241,0.109025805,328.7815914,0.01556926,Fresh
lithchi_fresh (311),79.15891501,2.120534781,4.846266216,16.91746311,0.444665954,366.8649591,0.022566458,Fresh
lithchi_fresh (312),77.666236,3.868872054,4.567217565,17.87642884,0.330846833,315.4706802,0.021179815,Fresh
lithchi_fresh (313),81.78940078,2.703245374,4.649697794,17.07424867,0.456263382,329.281475,0.079253977,Fresh
lithchi_fresh (314),80.89483246,2.202841657,4.679357763,16.40391243,0.338778089,291.6726959,0.01869073,Fresh
lithchi_fresh (315),80.86830093,2.971743518,4.902218604,16.66996436,0.424064436,305.741464,0.006665983,Fresh
lithchi_fresh (316),78.28085212,2.513553135,4.639379936,16.58910225,0.271869345,206.8753717,0.099856081,Fresh
lithchi_fresh (317),77.90373652,2.569745804,4.605352482,19.89230719,0.399943973,327.7926044,0.002481721,Fresh
lithchi_fresh (318),76.9138495,2.61457993,4.97872401,19.03717003,0.465216587,216.2894426,0.083524406,Fresh
lithchi_fresh (319),75.39462848,3.606051796,4.504431643,19.87104586,0.328849185,287.0029189,0.036536684,Fresh
lithchi_fresh (320),81.05305663,3.078322553,4.998910428,17.75896195,0.17231406,258.5310195,0.084161546,Fresh
lithchi_fresh (321),80.69030706,2.622615398,4.838410649,17.11347393,0.207519046,309.08559,0.055462049,Fresh
lithchi_fresh (322),81.99802371,3.220667567,4.91423465,19.19317279,0.179457831,226.6832671,0.090163123,Fresh
lithchi_fresh (323),81.97645786,3.432301348,4.647309698,17.30501567,0.198742811,338.3286804,0.092619299,Fresh
lithchi_fresh (324),78.88802194,2.545248001,4.507157639,17.19753349,0.22256618,359.0023074,0.000909818,Fresh
lithchi_fresh (325),80.38291191,2.827098203,4.868934759,16.93002397,0.322053515,232.6708899,0.007541218,Fresh
lithchi_fresh (326),81.61336011,2.243772187,4.917072299,16.51871591,0.335196652,220.8626175,0.025035873,Fresh
lithchi_fresh (327),80.94753173,2.362298699,4.870238066,17.02585224,0.270599899,229.1030966,0.066931542,Fresh
lithchi_fresh (328),76.73143671,3.362235708,4.571425144,17.42127899,0.346168312,375.4255124,0.08882722,Fresh
lithchi_fresh (329),78.15380895,2.362876695,4.876713961,18.69597683,0.13262997,305.6378524,0.045994195,Fresh
lithchi_fresh (330),75.90411591,3.050326767,4.884461391,16.25025937,0.135115295,293.4521992,0.060697312,Fresh
lithchi_fresh (331),81.67835719,3.418092523,4.829270258,16.84202776,0.168731784,221.3423638,0.018849985,Fresh
lithchi_fresh (332),79.24322244,2.213753846,4.883057966,19.23609456,0.307230999,329.9112014,0.080496683,Fresh
lithchi_fresh (333),76.60049964,3.134624439,4.92296072,16.58768769,0.185597871,373.5999184,0.096732811,Fresh
lithchi_fresh (334),79.70190479,2.513125567,4.806802057,17.37058059,0.213313761,365.6371739,0.026859893,Fresh
lithchi_fresh (335),79.32689768,3.92585375,4.544302357,19.45863569,0.260125134,325.2109418,0.049482595,Fresh
lithchi_fresh (336),77.50713903,2.967091293,4.743813905,16.61970124,0.42474645,215.0557433,0.008611611,Fresh
lithchi_fresh (337),75.79490315,3.6119851,4.538824667,16.33094734,0.105544854,222.4794054,0.055913666,Fresh
lithchi_fresh (338),79.70101237,3.100453084,4.703771516,17.93815198,0.359751528,209.8617974,0.050278344,Fresh
lithchi_fresh (339),78.64215391,2.086825066,4.703553245,17.20967805,0.367550612,251.4958433,0.014443648,Fresh
lithchi_fresh (340),80.40622874,3.266302751,4.533004922,18.25363346,0.419462312,227.1322934,0.044206621,Fresh
lithchi_fresh (341),78.64114451,3.902806684,4.674410267,19.21521956,0.473101176,252.0096081,0.033410465,Fresh
lithchi_fresh (342),80.9652705,3.20322364,4.555499049,16.54859395,0.10805514,277.0116111,0.052183088,Fresh
lithchi_fresh (343),78.86334787,3.638377719,4.904117605,18.32279634,0.161513482,388.5965568,0.058565434,Fresh
lithchi_fresh (344),78.9265658,3.768412927,4.973844013,18.02203504,0.454468518,322.075212,0.000849558,Fresh
lithchi_fresh (345),81.13657522,2.456159544,4.536158238,16.57631514,0.283407425,366.9947571,0.076100598,Fresh
lithchi_fresh (346),77.82438006,2.42408968,4.977557604,18.49599394,0.325836256,342.0703001,0.071301429,Fresh
lithchi_fresh (347),75.9381066,3.221961978,4.7612883,17.09456167,0.365210881,222.5006261,0.036628639,Fresh
lithchi_fresh (348),75.20147873,2.82205694,4.649782839,17.95133727,0.371626642,347.1840813,0.005293594,Fresh
lithchi_fresh (349),80.28596079,3.679722606,4.538431038,16.3290893,0.472696161,255.0197763,0.075493254,Fresh
lithchi_fresh (350),79.34216686,3.800046247,4.750312134,17.83833623,0.498779767,327.8215694,0.095517516,Fresh
lithchi_fresh (351),79.92855838,2.706842759,4.897257772,17.22585387,0.388062984,268.1923947,0.02401516,Fresh
lithchi_fresh (352),76.49074913,2.473741118,4.853543239,19.28952484,0.214888484,399.5344527,0.032352461,Fresh
lithchi_fresh (353),75.95460033,3.56105103,4.525113006,16.22791491,0.451900961,252.7102959,0.018381289,Fresh
lithchi_fresh (354),75.10181266,2.549612071,4.536450918,17.6744291,0.119688366,255.8260942,0.057693612,Fresh
lithchi_fresh (355),77.45411291,3.645228637,4.701436641,17.8337257,0.192432341,386.1344511,0.015484139,Fresh
lithchi_fresh (356),79.12942381,2.847476507,4.647645247,18.90002431,0.458954287,204.9288809,0.035619394,Fresh
lithchi_fresh (357),77.74570832,3.335099799,4.616192162,18.2971503,0.202476606,339.3377976,0.069701301,Fresh
lithchi_fresh (358),78.06232445,2.191070628,4.640502249,18.66884935,0.188260424,345.0652781,0.056011598,Fresh
lithchi_fresh (359),81.32911086,3.247718649,4.901741372,19.10819714,0.155250117,367.2757155,0.038646256,Fresh
lithchi_fresh (360),77.43778827,2.903535357,4.964614027,19.44881189,0.443644703,394.8878621,0.04202496,Fresh
lithchi_fresh (361),78.59792642,3.173216926,4.702551347,17.25550199,0.300023304,395.1203838,0.056211088,Fresh
lithchi_fresh (362),80.48557109,2.336028415,4.953055501,18.15209082,0.369957281,213.0553515,0.000586473,Fresh
lithchi_fresh (363),77.77579948,3.47374749,4.660747851,19.36043231,0.195626554,364.3678646,0.007850987,Fresh
lithchi_fresh (364),79.3546069,3.725594155,4.738218493,19.95780452,0.403216168,329.2619867,0.088125807,Fresh
lithchi_fresh (365),81.03654596,2.4334796,4.613014499,19.55807724,0.404002218,329.4684269,0.007787899,Fresh
lithchi_fresh (366),81.64664437,2.191429111,4.820238021,17.48586905,0.22503921,225.6699853,0.07068036,Fresh
lithchi_fresh (367),76.02951437,2.047277172,4.989490558,16.78066607,0.264273053,330.0374333,0.092003816,Fresh
lithchi_fresh (368),81.48611338,3.283943001,4.801746548,17.95757015,0.183876111,396.4965161,0.02706836,Fresh
lithchi_fresh (369),78.44481405,3.214188072,4.678907042,18.96656581,0.490624409,382.3637139,0.037049144,Fresh
lithchi_fresh (370),76.80771072,3.093394825,4.823908723,17.97027628,0.358241031,287.8261322,0.056892141,Fresh
lithchi_fresh (371),78.21395029,2.463894192,4.561460339,17.93272345,0.473817552,207.9895947,0.088170897,Fresh
lithchi_fresh (372),81.86022803,2.781811992,4.94432954,19.35292168,0.221354217,272.458698,0.094190559,Fresh
lithchi_fresh (373),78.44832666,3.18895267,4.751541975,17.44561512,0.412756365,365.2780623,0.073956325,Fresh
lithchi_fresh (374),77.30126127,2.993533718,4.724674871,19.4391787,0.406343458,340.2998203,0.008661976,Fresh
lithchi_fresh (375),79.43380598,3.97557104,4.792932394,17.6272192,0.376662261,291.8687311,0.066915416,Fresh
lithchi_fresh (376),76.68101933,2.272879505,4.812391931,17.31293242,0.48625559,211.020307,0.041030372,Fresh
lithchi_fresh (377),75.5310433,3.390289108,4.535887903,17.81595964,0.257422134,285.3789456,0.0470701,Fresh
lithchi_fresh (378),75.90215805,2.808637536,4.841308611,19.04978783,0.152286929,293.8049879,0.004914839,Fresh
lithchi_fresh (379),75.89632087,2.85639923,4.62096584,16.50400811,0.368683544,385.7111066,0.019106214,Fresh
lithchi_fresh (380),76.06331885,3.435195531,4.856976316,16.78567686,0.39172392,328.2172207,0.079051361,Fresh
lithchi_fresh (381),75.97179021,3.384872303,4.911267397,19.8057793,0.330024229,262.3305833,0.045395883,Fresh
lithchi_fresh (382),79.48612321,3.982511987,4.901979254,16.70196651,0.182727157,305.0636529,0.030166224,Fresh
lithchi_fresh (383),76.27316059,2.256788579,4.776250484,18.27090927,0.301782377,213.2110616,0.038401907,Fresh
lithchi_fresh (384),77.41967098,2.208219299,4.760084946,18.31725787,0.224875895,394.5136471,0.085439951,Fresh
lithchi_fresh (385),81.27751887,3.448677634,4.571437981,17.95849785,0.270986611,272.0119804,0.074899902,Fresh
lithchi_fresh (386),78.31773148,3.156773834,4.887673075,18.57898099,0.35808743,295.573471,0.02723154,Fresh
lithchi_fresh (387),79.67290417,2.548321333,4.63570469,16.9193069,0.398085897,271.0567948,0.011750184,Fresh
lithchi_fresh (388),76.2062391,2.158838738,4.748347711,18.21064907,0.192889876,336.502346,0.025199822,Fresh
lithchi_fresh (389),76.34602313,2.171316499,4.642137046,17.48869302,0.262130144,332.4464317,0.092075645,Fresh
lithchi_fresh (390),75.28608031,3.788381749,4.566914181,18.64666904,0.207664628,343.0644621,0.058158884,Fresh
lithchi_fresh (391),76.18254544,2.383734649,4.814778848,16.56489417,0.179452646,253.6286459,0.053348021,Fresh
lithchi_fresh (392),76.95013237,2.646743124,4.527166017,18.28350967,0.413354888,263.1336962,0.05963936,Fresh
lithchi_fresh (393),76.23907339,2.453312804,4.874322617,16.74108142,0.463701078,225.0502462,0.036602827,Fresh
lithchi_fresh (394),75.62091774,2.709992612,4.658793398,17.11457225,0.248092874,331.1019944,0.080710702,Fresh
lithchi_fresh (395),75.8444511,2.138847685,4.500067347,16.8748392,0.40051157,207.9594255,0.052328625,Fresh
lithchi_fresh (396),78.22545138,3.038119582,4.75556457,16.73135112,0.458798116,319.5364671,0.01167479,Fresh
lithchi_fresh (397),76.44433603,2.135225127,4.523425954,19.30284381,0.438449684,373.939177,0.012906512,Fresh
lithchi_fresh (398),77.54988903,3.600713016,4.638084779,17.14283027,0.173125355,378.1664297,0.053685915,Fresh
lithchi_fresh (399),78.5239209,2.467424164,4.853488244,19.70849513,0.482516753,289.8075521,0.093657022,Fresh
lithchi_fresh (400),79.8327638,3.080023829,4.531344811,19.8797061,0.250670576,291.8607376,0.030835212,Fresh
lithchi_fresh (401),75.27518498,3.760158175,4.919669246,18.28504188,0.235696264,215.3938366,0.086954117,Fresh
lithchi_fresh (402),80.59587279,3.301754738,4.501909961,16.57200449,0.124972531,334.1530051,0.076409559,Fresh
lithchi_fresh (403),79.39530273,3.065915573,4.623411935,17.49819297,0.294469462,364.2518841,0.024781244,Fresh
lithchi_fresh (404),75.57231322,2.648667506,4.870452028,19.19092905,0.143605446,248.9310109,0.003634075,Fresh
lithchi_fresh (405),81.11505037,2.666003826,4.658135075,17.46956291,0.199415928,284.2601763,0.010184727,Fresh
lithchi_fresh (406),81.4461068,3.33897391,4.550946194,16.34806887,0.226777049,367.7678674,0.072849393,Fresh
lithchi_fresh (407),75.42754572,3.988278722,4.680116959,18.22713964,0.423530529,375.4240935,0.019966974,Fresh
lithchi_fresh (408),76.93814354,3.32367838,4.635196643,19.38048341,0.45019546,248.6359961,0.037127092,Fresh
lithchi_fresh (409),80.64340896,3.115566835,4.921355951,19.18370555,0.220986527,310.1141269,0.050169917,Fresh
